Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
THIRD-304107,P,Coventry,Normal,Male,Health & Wellness,40.06,7,13.48,297.28,24/01/2025,10:05:43,Credit Card,283.12,0.24,68.59,5.4
THIRD-304108,N,Leicester,Member,Male,Snacks,3.85,8,1.48,32.63,06/05/2025,20:52:39,Cash,31.08,0.17,5.33,7.3
THIRD-304109,N,Leicester,Normal,Male,Snacks,1.61,3,0.23,5.12,16/01/2025,19:27:30,Credit Card,4.88,0.17,0.84,6.4
THIRD-304110,M,Nottingham,Normal,Female,Beverages,11.85,2,1.14,25.12,27/11/2025,17:53:40,Credit Card,23.92,0.13,3.14,6.6
THIRD-304111,M,Nottingham,Member,Male,Snacks,5.5,1,0.26,5.83,12/05/2025,16:58:46,Credit Card,5.55,0.17,0.95,7.2
THIRD-304112,N,Leicester,Normal,Male,Baby Products,10.87,5,2.61,57.6,08/01/2025,14:20:14,Debit Card,54.86,0.18,9.96,4.8
THIRD-304113,M,Nottingham,Member,Female,Fresh Produce,4.85,9,2.1,46.24,21/01/2025,17:28:48,Cash,44.04,0.08,3.56,5.4
THIRD-304114,M,Nottingham,Normal,Male,Personal Care,7.01,4,1.35,29.73,28/04/2025,16:30:30,Credit Card,28.31,0.21,6.0,5.7
THIRD-304115,N,Leicester,Member,Male,Household,4.65,4,0.89,19.71,13/11/2025,15:15:31,Debit Card,18.77,0.19,3.6,6.6
THIRD-304116,N,Leicester,Member,Male,Dairy & Eggs,2.32,4,0.45,9.84,11/07/2025,15:17:21,Mobile Wallet,9.37,0.07,0.66,6.6
THIRD-304117,N,Leicester,Member,Female,Snacks,5.15,1,0.25,5.46,02/09/2025,12:04:45,Mobile Wallet,5.2,0.17,0.89,6.6
THIRD-304118,P,Coventry,Normal,Female,Bakery,6.58,2,0.63,13.95,03/10/2025,09:50:32,Credit Card,13.29,0.11,1.47,8.0
THIRD-304119,M,Nottingham,Normal,Female,Baby Products,24.73,3,3.57,78.66,10/09/2025,15:16:49,Credit Card,74.91,0.18,13.61,7.3
THIRD-304120,M,Nottingham,Member,Female,Beverages,6.02,11,3.18,70.21,25/12/2025,11:57:06,Debit Card,66.87,0.13,8.78,7.8
THIRD-304121,N,Leicester,Normal,Female,Personal Care,9.28,5,2.23,49.17,29/10/2025,12:42:53,Credit Card,46.83,0.21,9.93,6.7
THIRD-304122,M,Nottingham,Member,Male,Bakery,3.22,9,1.4,30.76,15/05/2025,16:05:08,Debit Card,29.3,0.11,3.25,7.1
THIRD-304123,M,Nottingham,Normal,Male,Bakery,6.69,8,2.57,56.71,31/01/2025,17:58:11,Cash,54.01,0.11,6.0,6.1
THIRD-304124,M,Nottingham,Member,Female,Bakery,7.83,6,2.26,49.81,23/09/2025,12:32:56,Cash,47.44,0.11,5.27,7.0
THIRD-304125,N,Leicester,Normal,Female,Fresh Produce,3.71,2,0.36,7.88,25/03/2025,16:21:19,Debit Card,7.5,0.08,0.6,6.8
THIRD-304126,N,Leicester,Member,Male,Household,14.15,6,4.08,90.03,23/04/2025,09:37:09,Debit Card,85.74,0.19,16.45,6.6
THIRD-304127,P,Coventry,Normal,Female,Household,25.86,1,1.24,27.42,27/04/2025,20:06:46,Cash,26.11,0.19,5.01,5.8
THIRD-304128,N,Leicester,Member,Male,Fresh Produce,4.6,6,1.33,29.24,08/08/2025,15:44:52,Credit Card,27.85,0.08,2.25,8.0
THIRD-304129,N,Leicester,Normal,Male,Snacks,3.47,12,2.0,44.18,07/08/2025,14:11:20,Debit Card,42.08,0.17,7.22,5.1
THIRD-304130,N,Leicester,Member,Male,Frozen Foods,7.85,3,1.13,24.97,17/04/2025,20:35:42,Debit Card,23.78,0.1,2.41,9.5
THIRD-304131,M,Nottingham,Normal,Male,Snacks,4.57,3,0.66,14.52,14/07/2025,12:19:51,Credit Card,13.83,0.17,2.37,5.9
THIRD-304132,M,Nottingham,Normal,Female,Household,20.0,7,6.73,148.41,02/01/2025,10:30:53,Mobile Wallet,141.34,0.19,27.11,7.2
THIRD-304133,P,Coventry,Normal,Male,Bakery,6.64,1,0.32,7.04,05/10/2025,20:55:24,Mobile Wallet,6.7,0.11,0.74,5.8
THIRD-304134,P,Coventry,Normal,Male,Bakery,9.14,9,3.96,87.22,28/03/2025,18:45:40,Mobile Wallet,83.07,0.11,9.22,5.8
THIRD-304135,M,Nottingham,Member,Male,Frozen Foods,15.35,7,5.17,113.91,07/09/2025,15:56:10,Mobile Wallet,108.49,0.1,10.95,6.1
THIRD-304136,M,Nottingham,Normal,Female,Baby Products,23.52,5,5.66,124.7,03/03/2025,15:19:56,Mobile Wallet,118.76,0.18,21.58,6.7
THIRD-304137,M,Nottingham,Normal,Female,Frozen Foods,10.22,12,5.9,130.05,19/05/2025,18:34:01,Credit Card,123.86,0.1,12.51,5.8
THIRD-304138,P,Coventry,Normal,Female,Frozen Foods,14.87,12,8.58,189.19,28/04/2025,19:49:32,Debit Card,180.18,0.1,18.19,5.0
THIRD-304139,P,Coventry,Normal,Female,Snacks,2.0,9,0.86,19.05,18/12/2025,11:06:59,Mobile Wallet,18.14,0.17,3.12,7.1
THIRD-304140,M,Nottingham,Member,Female,Frozen Foods,3.05,6,0.88,19.38,12/10/2025,16:00:27,Cash,18.46,0.1,1.87,6.3
THIRD-304141,P,Coventry,Normal,Male,Frozen Foods,8.4,4,1.62,35.64,07/07/2025,18:27:17,Debit Card,33.94,0.1,3.42,7.4
THIRD-304142,N,Leicester,Normal,Female,Fresh Produce,3.23,5,0.78,17.15,03/11/2025,15:02:28,Debit Card,16.33,0.08,1.31,5.1
THIRD-304143,P,Coventry,Normal,Male,Personal Care,6.32,3,0.91,20.11,02/07/2025,19:29:39,Cash,19.15,0.21,4.06,7.0
THIRD-304144,P,Coventry,Member,Female,Household,4.21,3,0.61,13.4,26/09/2025,17:18:25,Debit Card,12.76,0.19,2.45,6.7
THIRD-304145,M,Nottingham,Member,Male,Fresh Produce,10.78,1,0.52,11.43,04/08/2025,11:48:50,Credit Card,10.89,0.08,0.88,5.8
THIRD-304146,N,Leicester,Normal,Female,Fresh Produce,4.68,3,0.68,14.89,02/06/2025,19:42:01,Mobile Wallet,14.18,0.08,1.14,5.2
THIRD-304147,M,Nottingham,Normal,Male,Bakery,4.69,2,0.45,9.94,24/10/2025,14:37:06,Debit Card,9.47,0.11,1.05,6.8
THIRD-304148,M,Nottingham,Normal,Male,Personal Care,20.91,4,4.02,88.68,08/07/2025,16:42:22,Cash,84.46,0.21,17.9,7.0
THIRD-304149,P,Coventry,Member,Male,Fresh Produce,2.42,2,0.23,5.13,18/09/2025,18:53:51,Debit Card,4.89,0.08,0.39,6.5
THIRD-304150,P,Coventry,Normal,Female,Baby Products,17.46,7,5.88,129.58,17/05/2025,15:18:28,Debit Card,123.41,0.18,22.43,6.6
THIRD-304151,M,Nottingham,Member,Male,Health & Wellness,27.81,3,4.01,88.44,27/08/2025,15:26:09,Credit Card,84.23,0.24,20.4,6.1
THIRD-304152,M,Nottingham,Normal,Female,Snacks,3.34,3,0.48,10.62,05/06/2025,11:48:50,Cash,10.11,0.17,1.74,6.4
THIRD-304153,P,Coventry,Normal,Male,Snacks,6.09,5,1.47,32.31,23/12/2025,13:27:42,Credit Card,30.76,0.17,5.28,5.0
THIRD-304154,M,Nottingham,Member,Male,Frozen Foods,9.86,7,3.32,73.16,22/10/2025,15:25:50,Debit Card,69.68,0.1,7.04,6.5
THIRD-304155,M,Nottingham,Member,Male,Health & Wellness,20.38,8,7.84,172.87,22/05/2025,15:20:52,Mobile Wallet,164.64,0.24,39.89,7.0
THIRD-304156,M,Nottingham,Member,Male,Beverages,3.61,7,1.21,26.78,14/05/2025,12:56:17,Debit Card,25.5,0.13,3.35,7.4
THIRD-304157,P,Coventry,Normal,Female,Fresh Produce,9.18,1,0.44,9.73,09/06/2025,21:34:22,Debit Card,9.27,0.08,0.75,5.0
THIRD-304158,P,Coventry,Normal,Female,Baby Products,12.47,5,3.0,66.1,19/04/2025,08:41:59,Credit Card,62.95,0.18,11.44,6.9
THIRD-304159,N,Leicester,Member,Male,Beverages,8.64,12,4.99,109.95,20/04/2025,15:13:31,Mobile Wallet,104.71,0.13,13.74,7.4
THIRD-304160,P,Coventry,Normal,Male,Personal Care,3.16,3,0.46,10.06,07/04/2025,19:53:27,Debit Card,9.58,0.21,2.04,5.8
THIRD-304161,P,Coventry,Member,Male,Bakery,2.19,3,0.32,6.98,28/12/2025,20:58:41,Debit Card,6.65,0.11,0.74,5.9
THIRD-304162,N,Leicester,Member,Male,Snacks,1.19,4,0.23,5.03,29/03/2025,15:42:24,Credit Card,4.79,0.17,0.83,5.1
THIRD-304163,M,Nottingham,Normal,Female,Beverages,6.32,1,0.3,6.7,27/04/2025,20:31:46,Debit Card,6.38,0.13,0.84,8.2
THIRD-304164,P,Coventry,Member,Male,Personal Care,8.53,2,0.82,18.08,19/05/2025,16:56:29,Cash,17.22,0.21,3.65,7.9
THIRD-304165,P,Coventry,Normal,Female,Beverages,14.28,5,3.43,75.68,29/10/2025,18:48:28,Credit Card,72.08,0.13,9.46,8.1
THIRD-304166,M,Nottingham,Member,Male,Frozen Foods,14.28,1,0.69,15.14,25/09/2025,15:12:53,Mobile Wallet,14.42,0.1,1.45,8.2
THIRD-304167,M,Nottingham,Member,Female,Health & Wellness,15.31,9,6.62,146.06,29/05/2025,11:14:55,Mobile Wallet,139.1,0.24,33.71,5.7
THIRD-304168,N,Leicester,Normal,Female,Fresh Produce,8.64,13,5.4,119.1,15/06/2025,09:09:37,Credit Card,113.43,0.08,9.16,8.5
THIRD-304169,N,Leicester,Normal,Female,Bakery,5.84,7,1.97,43.38,06/07/2025,10:17:39,Debit Card,41.31,0.11,4.59,7.1
THIRD-304170,N,Leicester,Normal,Male,Frozen Foods,18.61,2,1.79,39.45,28/12/2025,09:57:53,Cash,37.57,0.1,3.79,6.3
THIRD-304171,M,Nottingham,Member,Male,Health & Wellness,20.5,7,6.9,152.11,07/07/2025,21:03:19,Cash,144.87,0.24,35.1,4.7
THIRD-304172,M,Nottingham,Member,Male,Beverages,2.27,6,0.65,14.42,02/07/2025,14:47:19,Mobile Wallet,13.73,0.13,1.8,8.1
THIRD-304173,M,Nottingham,Normal,Female,Snacks,0.79,3,0.11,2.51,15/03/2025,11:41:11,Debit Card,2.39,0.17,0.41,7.3
THIRD-304174,N,Leicester,Member,Male,Snacks,4.71,5,1.13,24.97,04/06/2025,18:35:50,Debit Card,23.78,0.17,4.08,6.7
THIRD-304175,P,Coventry,Member,Female,Snacks,2.4,2,0.23,5.09,27/10/2025,12:19:05,Debit Card,4.85,0.17,0.84,5.4
THIRD-304176,N,Leicester,Normal,Male,Fresh Produce,3.76,2,0.36,7.98,11/12/2025,11:38:36,Debit Card,7.6,0.08,0.61,7.1
THIRD-304177,P,Coventry,Member,Female,Baby Products,27.6,2,2.65,58.52,01/05/2025,11:11:00,Cash,55.73,0.18,10.12,7.6
THIRD-304178,M,Nottingham,Member,Female,Frozen Foods,16.5,3,2.38,52.49,23/12/2025,13:10:54,Debit Card,49.99,0.1,5.05,9.0
THIRD-304179,P,Coventry,Member,Female,Frozen Foods,7.32,1,0.35,7.76,16/12/2025,15:31:08,Credit Card,7.39,0.1,0.74,6.8
THIRD-304180,M,Nottingham,Normal,Female,Baby Products,7.87,6,2.27,50.07,26/12/2025,09:35:33,Mobile Wallet,47.69,0.18,8.67,5.5
THIRD-304181,N,Leicester,Normal,Female,Dairy & Eggs,1.9,5,0.46,10.09,23/01/2025,19:15:28,Debit Card,9.61,0.07,0.68,6.1
THIRD-304182,N,Leicester,Member,Male,Beverages,8.08,5,1.94,42.83,23/04/2025,14:24:00,Debit Card,40.79,0.13,5.35,4.9
THIRD-304183,P,Coventry,Normal,Female,Health & Wellness,36.71,1,1.76,38.91,13/05/2025,11:14:01,Debit Card,37.06,0.24,8.98,7.2
THIRD-304184,N,Leicester,Member,Male,Frozen Foods,7.01,6,2.02,44.58,22/02/2025,15:37:10,Debit Card,42.46,0.1,4.28,6.5
THIRD-304185,N,Leicester,Normal,Male,Bakery,8.21,2,0.79,17.4,27/04/2025,09:21:28,Debit Card,16.57,0.11,1.84,7.1
THIRD-304186,M,Nottingham,Normal,Female,Dairy & Eggs,2.04,4,0.39,8.64,19/10/2025,17:03:11,Credit Card,8.23,0.07,0.58,5.3
THIRD-304187,P,Coventry,Normal,Female,Beverages,10.12,11,5.35,118.0,20/01/2025,21:07:37,Credit Card,112.38,0.13,14.74,6.5
THIRD-304188,P,Coventry,Member,Male,Personal Care,24.06,1,1.16,25.5,26/04/2025,13:12:38,Credit Card,24.29,0.21,5.15,6.1
THIRD-304189,M,Nottingham,Member,Male,Household,22.13,9,9.58,211.16,01/10/2025,08:12:17,Credit Card,201.1,0.19,38.57,6.9
THIRD-304190,P,Coventry,Member,Female,Baby Products,10.31,2,0.99,21.85,20/05/2025,15:06:13,Mobile Wallet,20.81,0.18,3.78,8.3
THIRD-304191,P,Coventry,Member,Female,Fresh Produce,7.07,1,0.34,7.5,01/02/2025,21:33:24,Debit Card,7.14,0.08,0.57,6.6
THIRD-304192,M,Nottingham,Normal,Male,Bakery,6.91,2,0.66,14.64,26/03/2025,13:43:23,Credit Card,13.94,0.11,1.55,6.6
THIRD-304193,P,Coventry,Member,Male,Beverages,1.09,2,0.11,2.32,12/02/2025,10:31:18,Mobile Wallet,2.2,0.13,0.29,6.4
THIRD-304194,N,Leicester,Normal,Male,Health & Wellness,22.48,9,9.73,214.53,10/01/2025,09:21:37,Debit Card,204.31,0.24,49.5,6.8
THIRD-304195,N,Leicester,Normal,Female,Personal Care,7.58,7,2.55,56.26,28/07/2025,12:44:38,Credit Card,53.58,0.21,11.36,5.8
THIRD-304196,N,Leicester,Member,Male,Household,22.32,1,1.07,23.66,28/09/2025,12:31:25,Credit Card,22.53,0.19,4.32,5.7
THIRD-304197,M,Nottingham,Normal,Female,Snacks,4.97,4,0.96,21.08,23/05/2025,13:10:52,Credit Card,20.08,0.17,3.44,7.5
THIRD-304198,M,Nottingham,Member,Female,Beverages,13.19,3,1.9,41.94,08/06/2025,11:47:50,Debit Card,39.94,0.13,5.25,6.0
THIRD-304199,P,Coventry,Normal,Male,Fresh Produce,7.74,5,1.86,41.01,27/12/2025,21:21:19,Debit Card,39.06,0.08,3.16,7.4
THIRD-304200,M,Nottingham,Member,Female,Household,13.44,8,5.17,113.96,11/10/2025,11:10:23,Cash,108.53,0.19,20.82,6.8
THIRD-304201,P,Coventry,Normal,Male,Baby Products,36.7,13,22.94,505.8,29/03/2025,16:35:33,Credit Card,481.71,0.18,87.53,7.8
THIRD-304202,P,Coventry,Normal,Male,Dairy & Eggs,4.28,4,0.82,18.17,23/09/2025,19:06:20,Credit Card,17.3,0.07,1.22,8.5
THIRD-304203,P,Coventry,Member,Male,Snacks,1.53,4,0.29,6.48,21/12/2025,12:14:22,Debit Card,6.17,0.17,1.06,7.2
THIRD-304204,N,Leicester,Normal,Male,Fresh Produce,7.12,8,2.74,60.42,01/07/2025,15:47:12,Credit Card,57.54,0.08,4.64,6.8
THIRD-304205,N,Leicester,Member,Female,Health & Wellness,14.88,1,0.72,15.78,15/07/2025,17:23:56,Credit Card,15.03,0.24,3.64,5.0
THIRD-304206,N,Leicester,Normal,Female,Health & Wellness,34.66,3,5.0,110.24,17/04/2025,18:27:10,Credit Card,104.99,0.24,25.44,7.0
THIRD-304207,M,Nottingham,Member,Female,Fresh Produce,1.47,6,0.42,9.32,23/10/2025,13:41:40,Credit Card,8.88,0.08,0.72,4.8
THIRD-304208,N,Leicester,Member,Male,Health & Wellness,24.35,6,7.02,154.85,14/07/2025,11:41:14,Debit Card,147.48,0.24,35.73,5.8
THIRD-304209,N,Leicester,Normal,Male,Personal Care,9.17,9,3.97,87.52,27/02/2025,15:52:36,Mobile Wallet,83.35,0.21,17.67,5.1
THIRD-304210,N,Leicester,Normal,Female,Household,23.43,2,2.25,49.68,09/06/2025,14:12:05,Credit Card,47.31,0.19,9.07,8.5
THIRD-304211,P,Coventry,Member,Female,Bakery,4.32,9,1.87,41.18,29/06/2025,11:49:48,Debit Card,39.22,0.11,4.36,6.0
THIRD-304212,M,Nottingham,Normal,Male,Frozen Foods,15.37,1,0.74,16.3,08/12/2025,13:14:24,Credit Card,15.52,0.1,1.57,5.5
THIRD-304213,M,Nottingham,Member,Female,Health & Wellness,15.98,10,7.68,169.45,26/04/2025,20:14:50,Debit Card,161.38,0.24,39.1,6.0
THIRD-304214,N,Leicester,Member,Female,Dairy & Eggs,1.84,7,0.62,13.66,19/05/2025,15:46:51,Credit Card,13.01,0.07,0.92,5.1
THIRD-304215,M,Nottingham,Normal,Male,Baby Products,9.11,5,2.19,48.29,03/06/2025,17:56:19,Debit Card,45.99,0.18,8.35,6.5
THIRD-304216,P,Coventry,Normal,Male,Baby Products,47.78,2,4.59,101.29,20/12/2025,11:37:12,Debit Card,96.47,0.18,17.53,6.4
THIRD-304217,P,Coventry,Normal,Female,Beverages,12.89,5,3.1,68.3,06/07/2025,20:24:37,Credit Card,65.05,0.13,8.53,6.7
THIRD-304218,N,Leicester,Normal,Female,Frozen Foods,17.37,5,4.17,92.05,23/03/2025,08:05:18,Mobile Wallet,87.68,0.1,8.85,5.9
THIRD-304219,P,Coventry,Member,Female,Household,30.12,1,1.45,31.93,14/12/2025,17:26:56,Cash,30.41,0.19,5.83,5.4
THIRD-304220,N,Leicester,Normal,Male,Baby Products,26.12,4,5.02,110.78,12/05/2025,16:58:26,Debit Card,105.5,0.18,19.18,6.1
THIRD-304221,P,Coventry,Member,Male,Household,19.43,6,5.6,123.56,23/08/2025,14:31:48,Credit Card,117.68,0.19,22.58,6.4
THIRD-304222,M,Nottingham,Normal,Male,Health & Wellness,4.33,7,1.46,32.11,27/02/2025,18:39:07,Debit Card,30.58,0.24,7.41,5.6
THIRD-304223,N,Leicester,Member,Male,Personal Care,3.21,9,1.39,30.66,26/01/2025,21:30:34,Debit Card,29.2,0.21,6.19,7.2
THIRD-304224,M,Nottingham,Normal,Male,Personal Care,7.78,7,2.62,57.73,30/05/2025,20:13:43,Mobile Wallet,54.98,0.21,11.66,5.9
THIRD-304225,N,Leicester,Normal,Male,Baby Products,27.25,1,1.31,28.89,24/04/2025,13:26:28,Mobile Wallet,27.51,0.18,5.0,6.2
THIRD-304226,M,Nottingham,Member,Female,Frozen Foods,13.64,6,3.94,86.79,22/07/2025,17:22:26,Cash,82.66,0.1,8.34,8.6
THIRD-304227,M,Nottingham,Member,Male,Snacks,0.75,2,0.07,1.59,12/09/2025,10:14:49,Cash,1.51,0.17,0.25,7.6
THIRD-304228,M,Nottingham,Normal,Female,Dairy & Eggs,4.71,9,2.04,44.95,01/08/2025,10:09:31,Debit Card,42.81,0.07,3.02,7.3
THIRD-304229,P,Coventry,Normal,Female,Personal Care,13.48,6,3.89,85.73,04/11/2025,12:18:06,Debit Card,81.65,0.21,17.31,6.2
THIRD-304230,M,Nottingham,Member,Male,Health & Wellness,15.65,11,8.28,182.52,16/01/2025,15:20:01,Credit Card,173.83,0.24,42.11,8.0
THIRD-304231,N,Leicester,Normal,Female,Snacks,1.13,2,0.11,2.4,03/07/2025,16:41:14,Credit Card,2.29,0.17,0.39,6.4
THIRD-304232,P,Coventry,Normal,Female,Fresh Produce,5.68,7,1.91,42.14,03/08/2025,15:59:13,Credit Card,40.13,0.08,3.24,6.2
THIRD-304233,N,Leicester,Normal,Female,Bakery,5.81,10,2.79,61.62,13/02/2025,18:04:48,Debit Card,58.7,0.11,6.52,6.9
THIRD-304234,M,Nottingham,Normal,Female,Personal Care,12.05,4,2.32,51.11,15/06/2025,13:20:44,Debit Card,48.68,0.21,10.32,6.1
THIRD-304235,M,Nottingham,Member,Male,Personal Care,24.92,3,3.59,79.24,16/05/2025,12:37:06,Credit Card,75.47,0.21,16.0,6.8
THIRD-304236,N,Leicester,Member,Female,Household,14.98,7,5.04,111.13,14/01/2025,13:22:48,Debit Card,105.84,0.19,20.3,8.6
THIRD-304237,N,Leicester,Member,Female,Household,17.57,5,4.22,93.1,19/07/2025,14:42:35,Cash,88.67,0.19,17.01,5.7
THIRD-304238,M,Nottingham,Normal,Male,Dairy & Eggs,4.97,2,0.48,10.54,23/11/2025,15:22:07,Credit Card,10.04,0.07,0.71,8.3
THIRD-304239,M,Nottingham,Normal,Male,Bakery,1.99,11,1.05,23.16,01/09/2025,17:29:43,Cash,22.06,0.11,2.45,6.1
THIRD-304240,N,Leicester,Normal,Female,Frozen Foods,15.65,4,3.01,66.37,13/05/2025,19:36:10,Mobile Wallet,63.21,0.1,6.38,5.8
THIRD-304241,N,Leicester,Member,Female,Bakery,3.4,10,1.64,36.06,01/06/2025,14:09:11,Cash,34.34,0.11,3.82,5.2
THIRD-304242,P,Coventry,Member,Female,Bakery,2.09,3,0.3,6.65,06/10/2025,12:52:06,Debit Card,6.33,0.11,0.7,7.2
THIRD-304243,P,Coventry,Normal,Female,Health & Wellness,26.14,9,11.31,249.35,10/03/2025,13:48:54,Credit Card,237.48,0.24,57.54,4.9
THIRD-304244,M,Nottingham,Member,Female,Snacks,3.58,5,0.86,18.96,08/08/2025,18:30:09,Credit Card,18.06,0.17,3.1,10.0
THIRD-304245,M,Nottingham,Member,Female,Health & Wellness,4.4,5,1.06,23.32,28/11/2025,19:10:14,Mobile Wallet,22.21,0.24,5.38,6.6
THIRD-304246,M,Nottingham,Normal,Male,Snacks,0.79,3,0.11,2.51,22/07/2025,17:06:54,Cash,2.39,0.17,0.41,6.8
THIRD-304247,P,Coventry,Normal,Female,Baby Products,19.87,11,10.51,231.76,23/03/2025,16:33:59,Debit Card,220.72,0.18,40.11,5.6
THIRD-304248,N,Leicester,Normal,Female,Bakery,9.44,1,0.45,10.01,27/10/2025,14:22:37,Cash,9.53,0.11,1.06,7.8
THIRD-304249,N,Leicester,Member,Male,Frozen Foods,4.78,6,1.38,30.43,23/02/2025,20:00:12,Mobile Wallet,28.98,0.1,2.93,6.8
THIRD-304250,M,Nottingham,Member,Female,Baby Products,13.22,11,6.99,154.14,09/12/2025,21:41:20,Cash,146.8,0.18,26.68,8.2
THIRD-304251,M,Nottingham,Member,Female,Bakery,7.44,4,1.43,31.53,14/02/2025,12:12:11,Debit Card,30.03,0.11,3.34,6.7
THIRD-304252,M,Nottingham,Member,Male,Frozen Foods,11.38,4,2.19,48.25,05/05/2025,18:33:59,Credit Card,45.95,0.1,4.64,6.8
THIRD-304253,N,Leicester,Member,Female,Snacks,1.4,2,0.14,2.98,13/09/2025,12:16:49,Mobile Wallet,2.84,0.17,0.49,6.4
THIRD-304254,P,Coventry,Member,Female,Snacks,1.07,5,0.26,5.68,28/06/2025,16:27:49,Credit Card,5.41,0.17,0.93,7.4
THIRD-304255,N,Leicester,Normal,Female,Frozen Foods,2.22,3,0.32,7.05,04/01/2025,08:16:06,Credit Card,6.71,0.1,0.68,6.2
THIRD-304256,M,Nottingham,Member,Male,Household,19.78,5,4.75,104.84,08/04/2025,19:54:25,Credit Card,99.86,0.19,19.15,5.8
THIRD-304257,P,Coventry,Normal,Male,Health & Wellness,42.67,9,18.46,407.12,22/05/2025,20:56:01,Mobile Wallet,387.73,0.24,93.94,9.3
THIRD-304258,N,Leicester,Member,Female,Baby Products,4.63,4,0.89,19.62,25/09/2025,13:22:51,Credit Card,18.69,0.18,3.39,7.0
THIRD-304259,M,Nottingham,Normal,Male,Snacks,5.69,8,2.19,48.25,03/12/2025,18:31:24,Cash,45.95,0.17,7.89,5.8
THIRD-304260,P,Coventry,Normal,Female,Baby Products,33.1,1,1.59,35.09,03/07/2025,20:37:16,Mobile Wallet,33.42,0.18,6.07,7.4
THIRD-304261,M,Nottingham,Member,Female,Fresh Produce,2.09,3,0.3,6.65,16/06/2025,21:28:31,Mobile Wallet,6.33,0.08,0.51,7.9
THIRD-304262,M,Nottingham,Member,Female,Household,20.91,4,4.02,88.68,14/04/2025,14:25:48,Debit Card,84.46,0.19,16.2,7.0
THIRD-304263,M,Nottingham,Normal,Male,Household,7.31,6,2.11,46.5,23/12/2025,17:01:04,Debit Card,44.29,0.19,8.49,6.4
THIRD-304264,P,Coventry,Member,Female,Bakery,9.8,6,2.83,62.32,28/01/2025,10:36:31,Debit Card,59.35,0.11,6.59,8.1
THIRD-304265,M,Nottingham,Member,Male,Baby Products,15.12,8,5.82,128.25,28/03/2025,17:15:25,Debit Card,122.14,0.18,22.2,4.5
THIRD-304266,M,Nottingham,Member,Male,Snacks,1.52,3,0.22,4.83,17/11/2025,15:54:25,Debit Card,4.6,0.17,0.78,6.3
THIRD-304267,N,Leicester,Normal,Female,Fresh Produce,4.07,2,0.39,8.62,29/03/2025,17:05:17,Mobile Wallet,8.21,0.08,0.67,4.4
THIRD-304268,P,Coventry,Member,Female,Frozen Foods,9.36,3,1.35,29.77,18/06/2025,16:07:34,Mobile Wallet,28.35,0.1,2.86,4.1
THIRD-304269,M,Nottingham,Normal,Female,Fresh Produce,10.52,2,1.01,22.31,27/09/2025,18:07:22,Debit Card,21.25,0.08,1.72,5.1
THIRD-304270,P,Coventry,Member,Male,Baby Products,13.88,5,3.34,73.59,12/03/2025,12:20:38,Credit Card,70.09,0.18,12.73,5.7
THIRD-304271,N,Leicester,Member,Female,Household,4.95,5,1.19,26.24,18/01/2025,09:00:00,Credit Card,24.99,0.19,4.79,5.9
THIRD-304272,P,Coventry,Member,Female,Beverages,5.91,9,2.56,56.36,26/09/2025,19:12:05,Credit Card,53.68,0.13,7.05,5.7
THIRD-304273,P,Coventry,Member,Female,Dairy & Eggs,8.2,2,0.79,17.38,03/03/2025,16:17:43,Mobile Wallet,16.55,0.07,1.17,7.3
THIRD-304274,N,Leicester,Member,Female,Bakery,4.06,1,0.2,4.3,17/10/2025,10:44:04,Credit Card,4.1,0.11,0.46,5.2
THIRD-304275,P,Coventry,Normal,Female,Bakery,7.65,3,1.1,24.34,25/06/2025,17:59:46,Cash,23.18,0.11,2.58,6.2
THIRD-304276,P,Coventry,Normal,Male,Bakery,8.59,11,4.54,100.17,04/04/2025,18:42:54,Debit Card,95.4,0.11,10.59,6.6
THIRD-304277,N,Leicester,Normal,Male,Beverages,5.26,1,0.25,5.58,03/09/2025,12:50:36,Debit Card,5.31,0.13,0.7,6.8
THIRD-304278,M,Nottingham,Normal,Male,Fresh Produce,11.08,8,4.26,93.93,22/04/2025,16:33:41,Debit Card,89.46,0.08,7.23,6.5
THIRD-304279,P,Coventry,Member,Male,Health & Wellness,13.31,6,3.84,84.67,09/02/2025,09:14:23,Debit Card,80.64,0.24,19.54,6.0
THIRD-304280,N,Leicester,Member,Male,Snacks,2.24,6,0.65,14.23,14/04/2025,21:25:02,Mobile Wallet,13.55,0.17,2.32,9.1
THIRD-304281,P,Coventry,Member,Female,Frozen Foods,16.8,7,5.65,124.64,17/11/2025,17:27:52,Mobile Wallet,118.7,0.1,11.98,6.5
THIRD-304282,M,Nottingham,Member,Male,Frozen Foods,9.53,7,3.21,70.7,24/09/2025,20:29:56,Debit Card,67.33,0.1,6.79,9.0
THIRD-304283,M,Nottingham,Member,Female,Household,18.66,8,7.18,158.23,13/04/2025,17:22:30,Mobile Wallet,150.7,0.19,28.91,6.6
THIRD-304284,N,Leicester,Normal,Male,Personal Care,14.75,8,5.67,125.07,14/12/2025,19:41:18,Credit Card,119.11,0.21,25.25,6.9
THIRD-304285,P,Coventry,Normal,Female,Beverages,11.8,3,1.7,37.54,12/12/2025,12:33:07,Credit Card,35.75,0.13,4.7,4.2
