Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
ALT-203271,X,Liverpool,Normal,Male,Baby Products,6.43,13,4.18,87.77,12/07/2025,13:11:06,Credit Card,83.59,0.18,15.05,5.9
ALT-203272,Z,Birmingham,Member,Female,Fresh Produce,8.5,7,2.98,62.48,14/03/2025,12:55:23,Debit Card,59.5,0.08,4.76,6.5
ALT-203273,Z,Birmingham,Member,Female,Household,12.85,8,5.14,107.94,03/11/2025,19:16:17,Mobile Wallet,102.8,0.19,19.53,6.1
ALT-203274,X,Liverpool,Member,Male,Bakery,3.18,7,1.11,23.37,05/05/2025,19:03:32,Mobile Wallet,22.26,0.11,2.45,6.9
ALT-203275,X,Liverpool,Normal,Female,Baby Products,14.83,4,2.97,62.29,14/08/2025,20:15:53,Mobile Wallet,59.32,0.18,10.68,6.1
ALT-203276,Z,Birmingham,Member,Female,Snacks,3.63,10,1.81,38.11,21/06/2025,16:07:58,Debit Card,36.3,0.17,6.17,5.9
ALT-203277,Z,Birmingham,Member,Male,Household,15.66,2,1.57,32.89,08/02/2025,08:20:41,Credit Card,31.32,0.19,5.95,6.7
ALT-203278,X,Liverpool,Member,Male,Baby Products,32.49,8,13.0,272.92,20/03/2025,10:09:40,Debit Card,259.92,0.18,46.79,8.2
ALT-203279,Z,Birmingham,Member,Male,Baby Products,32.95,4,6.59,138.39,06/10/2025,18:02:03,Mobile Wallet,131.8,0.18,23.72,8.5
ALT-203280,Z,Birmingham,Member,Female,Health & Wellness,18.73,4,3.75,78.67,29/06/2025,15:11:25,Credit Card,74.92,0.24,17.98,8.2
ALT-203281,X,Liverpool,Member,Female,Personal Care,20.54,6,6.16,129.4,12/09/2025,18:01:45,Mobile Wallet,123.24,0.21,25.88,6.7
ALT-203282,Y,Sheffield,Member,Female,Dairy & Eggs,5.28,7,1.85,38.81,08/05/2025,13:20:09,Mobile Wallet,36.96,0.07,2.59,7.5
ALT-203283,X,Liverpool,Member,Female,Bakery,7.64,9,3.44,72.2,08/03/2025,10:38:07,Credit Card,68.76,0.11,7.56,6.6
ALT-203284,Y,Sheffield,Normal,Female,Household,22.29,6,6.69,140.43,13/08/2025,18:48:47,Credit Card,133.74,0.19,25.41,6.0
ALT-203285,Y,Sheffield,Member,Female,Frozen Foods,6.15,7,2.15,45.2,07/09/2025,20:33:13,Mobile Wallet,43.05,0.1,4.3,6.2
ALT-203286,Z,Birmingham,Normal,Male,Frozen Foods,8.35,4,1.67,35.07,06/03/2025,17:20:37,Mobile Wallet,33.4,0.1,3.34,5.3
ALT-203287,X,Liverpool,Member,Female,Dairy & Eggs,2.91,5,0.73,15.28,27/08/2025,20:53:00,Mobile Wallet,14.55,0.07,1.02,4.9
ALT-203288,Y,Sheffield,Member,Male,Fresh Produce,6.64,1,0.33,6.97,18/06/2025,20:23:46,Credit Card,6.64,0.08,0.53,6.1
ALT-203289,Z,Birmingham,Member,Male,Beverages,10.64,7,3.72,78.2,18/03/2025,14:49:35,Cash,74.48,0.13,9.68,5.5
ALT-203290,Z,Birmingham,Member,Male,Personal Care,7.34,2,0.73,15.41,26/11/2025,15:03:48,Cash,14.68,0.21,3.08,6.7
ALT-203291,X,Liverpool,Normal,Male,Dairy & Eggs,7.47,4,1.49,31.37,29/04/2025,14:11:24,Debit Card,29.88,0.07,2.09,7.8
ALT-203292,X,Liverpool,Member,Female,Beverages,1.86,7,0.65,13.67,10/10/2025,10:29:19,Credit Card,13.02,0.13,1.69,8.2
ALT-203293,X,Liverpool,Normal,Female,Beverages,6.27,1,0.31,6.58,31/10/2025,12:11:05,Mobile Wallet,6.27,0.13,0.82,6.5
ALT-203294,Z,Birmingham,Normal,Male,Frozen Foods,10.11,7,3.54,74.31,12/04/2025,12:40:39,Debit Card,70.77,0.1,7.08,5.4
ALT-203295,X,Liverpool,Member,Male,Baby Products,35.95,3,5.39,113.24,05/06/2025,18:55:27,Debit Card,107.85,0.18,19.41,6.3
ALT-203296,Z,Birmingham,Member,Female,Snacks,2.88,3,0.43,9.07,06/02/2025,16:56:18,Credit Card,8.64,0.17,1.47,7.1
ALT-203297,X,Liverpool,Member,Female,Frozen Foods,5.07,8,2.03,42.59,27/08/2025,14:43:31,Credit Card,40.56,0.1,4.06,6.5
ALT-203298,Z,Birmingham,Normal,Female,Bakery,5.49,6,1.65,34.59,25/02/2025,13:35:42,Debit Card,32.94,0.11,3.62,5.5
ALT-203299,X,Liverpool,Member,Male,Frozen Foods,13.77,7,4.82,101.21,02/10/2025,12:02:01,Credit Card,96.39,0.1,9.64,7.2
ALT-203300,X,Liverpool,Normal,Male,Snacks,1.19,8,0.48,10.0,19/01/2025,15:41:10,Debit Card,9.52,0.17,1.62,5.3
ALT-203301,Z,Birmingham,Member,Male,Beverages,14.44,10,7.22,151.62,09/09/2025,10:59:24,Credit Card,144.4,0.13,18.77,7.5
ALT-203302,Y,Sheffield,Normal,Male,Personal Care,12.85,3,1.93,40.48,07/03/2025,18:06:23,Cash,38.55,0.21,8.1,7.0
ALT-203303,Z,Birmingham,Normal,Female,Household,6.94,3,1.04,21.86,05/05/2025,14:20:01,Mobile Wallet,20.82,0.19,3.96,7.3
ALT-203304,Z,Birmingham,Member,Female,Beverages,10.63,6,3.19,66.97,26/04/2025,18:52:30,Credit Card,63.78,0.13,8.29,6.2
ALT-203305,Y,Sheffield,Member,Male,Baby Products,18.19,3,2.73,57.3,16/07/2025,17:38:27,Credit Card,54.57,0.18,9.82,6.3
ALT-203306,X,Liverpool,Member,Male,Fresh Produce,4.38,1,0.22,4.6,27/06/2025,14:38:57,Debit Card,4.38,0.08,0.35,7.4
ALT-203307,X,Liverpool,Member,Female,Fresh Produce,4.72,3,0.71,14.87,25/04/2025,15:01:24,Mobile Wallet,14.16,0.08,1.13,7.8
ALT-203308,X,Liverpool,Normal,Female,Frozen Foods,8.29,7,2.9,60.93,02/09/2025,13:57:43,Credit Card,58.03,0.1,5.8,7.4
ALT-203309,X,Liverpool,Normal,Male,Bakery,4.0,3,0.6,12.6,01/05/2025,15:48:06,Cash,12.0,0.11,1.32,7.1
ALT-203310,X,Liverpool,Normal,Male,Frozen Foods,10.27,6,3.08,64.7,17/07/2025,14:35:50,Mobile Wallet,61.62,0.1,6.16,7.3
ALT-203311,X,Liverpool,Member,Male,Health & Wellness,30.41,5,7.6,159.65,09/02/2025,19:32:43,Mobile Wallet,152.05,0.24,36.49,5.1
ALT-203312,Z,Birmingham,Normal,Female,Personal Care,21.71,1,1.09,22.8,12/06/2025,15:46:35,Cash,21.71,0.21,4.56,6.5
ALT-203313,Y,Sheffield,Member,Male,Dairy & Eggs,6.49,2,0.65,13.63,03/05/2025,15:08:12,Mobile Wallet,12.98,0.07,0.91,8.2
ALT-203314,X,Liverpool,Normal,Female,Household,11.33,3,1.7,35.69,02/01/2025,21:46:27,Credit Card,33.99,0.19,6.46,6.8
ALT-203315,X,Liverpool,Normal,Male,Snacks,0.76,4,0.15,3.19,26/03/2025,18:34:31,Mobile Wallet,3.04,0.17,0.52,6.8
ALT-203316,X,Liverpool,Normal,Male,Snacks,5.42,4,1.08,22.76,02/12/2025,20:20:31,Debit Card,21.68,0.17,3.69,4.2
ALT-203317,Z,Birmingham,Member,Female,Fresh Produce,1.68,13,1.09,22.93,08/10/2025,12:55:51,Credit Card,21.84,0.08,1.75,5.7
ALT-203318,Z,Birmingham,Member,Female,Household,17.26,7,6.04,126.86,12/11/2025,20:18:45,Cash,120.82,0.19,22.96,7.7
ALT-203319,Y,Sheffield,Member,Male,Dairy & Eggs,2.93,9,1.32,27.69,04/07/2025,19:01:30,Credit Card,26.37,0.07,1.85,6.5
ALT-203320,Y,Sheffield,Normal,Male,Household,17.2,8,6.88,144.48,01/01/2025,14:21:10,Debit Card,137.6,0.19,26.14,5.6
ALT-203321,X,Liverpool,Member,Female,Fresh Produce,8.15,5,2.04,42.79,14/09/2025,15:25:16,Credit Card,40.75,0.08,3.26,5.5
ALT-203322,X,Liverpool,Normal,Male,Frozen Foods,15.94,5,3.99,83.69,10/08/2025,20:41:15,Mobile Wallet,79.7,0.1,7.97,7.0
ALT-203323,X,Liverpool,Normal,Male,Health & Wellness,23.68,7,8.29,174.05,23/05/2025,18:02:02,Cash,165.76,0.24,39.78,5.2
ALT-203324,Z,Birmingham,Member,Female,Household,7.07,1,0.35,7.42,02/03/2025,19:48:59,Credit Card,7.07,0.19,1.34,6.0
ALT-203325,X,Liverpool,Normal,Female,Personal Care,20.15,1,1.01,21.16,12/01/2025,12:20:52,Cash,20.15,0.21,4.23,7.4
ALT-203326,Z,Birmingham,Member,Male,Fresh Produce,3.01,6,0.9,18.96,24/11/2025,13:21:14,Credit Card,18.06,0.08,1.44,7.4
ALT-203327,Z,Birmingham,Member,Male,Frozen Foods,2.52,3,0.38,7.94,30/10/2025,16:26:40,Credit Card,7.56,0.1,0.76,7.0
ALT-203328,X,Liverpool,Normal,Male,Dairy & Eggs,3.21,5,0.8,16.85,13/01/2025,16:54:01,Credit Card,16.05,0.07,1.12,7.6
ALT-203329,Y,Sheffield,Normal,Male,Dairy & Eggs,4.39,9,1.98,41.49,19/11/2025,11:16:48,Credit Card,39.51,0.07,2.77,4.4
ALT-203330,Z,Birmingham,Normal,Female,Household,11.56,10,5.78,121.38,17/11/2025,11:49:21,Cash,115.6,0.19,21.96,7.8
ALT-203331,X,Liverpool,Member,Female,Household,4.58,2,0.46,9.62,23/04/2025,16:23:52,Debit Card,9.16,0.19,1.74,5.3
ALT-203332,Y,Sheffield,Member,Male,Fresh Produce,8.78,11,4.83,101.41,23/06/2025,11:19:59,Mobile Wallet,96.58,0.08,7.73,6.6
ALT-203333,X,Liverpool,Normal,Female,Bakery,1.92,2,0.19,4.03,02/03/2025,18:46:47,Debit Card,3.84,0.11,0.42,6.0
ALT-203334,X,Liverpool,Normal,Male,Health & Wellness,15.75,2,1.58,33.08,27/03/2025,09:44:47,Mobile Wallet,31.5,0.24,7.56,5.7
ALT-203335,Y,Sheffield,Member,Male,Health & Wellness,17.56,2,1.76,36.88,11/03/2025,16:20:17,Mobile Wallet,35.12,0.24,8.43,7.1
ALT-203336,Z,Birmingham,Member,Male,Health & Wellness,16.38,9,7.37,154.79,04/09/2025,20:27:12,Credit Card,147.42,0.24,35.38,9.9
ALT-203337,X,Liverpool,Normal,Female,Dairy & Eggs,1.38,9,0.62,13.04,08/02/2025,12:57:12,Credit Card,12.42,0.07,0.87,5.3
ALT-203338,Y,Sheffield,Member,Male,Dairy & Eggs,7.69,2,0.77,16.15,04/11/2025,20:23:41,Debit Card,15.38,0.07,1.08,6.6
ALT-203339,X,Liverpool,Member,Female,Baby Products,29.81,4,5.96,125.2,12/09/2025,12:34:33,Credit Card,119.24,0.18,21.46,6.5
ALT-203340,Z,Birmingham,Normal,Female,Snacks,4.0,3,0.6,12.6,21/07/2025,17:40:04,Credit Card,12.0,0.17,2.04,6.5
ALT-203341,Z,Birmingham,Normal,Male,Baby Products,37.08,8,14.83,311.47,01/05/2025,14:38:42,Cash,296.64,0.18,53.4,7.6
ALT-203342,Y,Sheffield,Member,Male,Baby Products,6.26,6,1.88,39.44,04/08/2025,17:19:55,Mobile Wallet,37.56,0.18,6.76,7.6
ALT-203343,X,Liverpool,Normal,Female,Household,21.7,5,5.43,113.93,05/05/2025,09:05:17,Cash,108.5,0.19,20.62,4.8
ALT-203344,Z,Birmingham,Member,Male,Bakery,8.66,5,2.17,45.47,27/12/2025,09:29:58,Mobile Wallet,43.3,0.11,4.76,6.4
ALT-203345,X,Liverpool,Normal,Female,Dairy & Eggs,2.82,2,0.28,5.92,23/04/2025,11:35:23,Debit Card,5.64,0.07,0.39,7.2
ALT-203346,Y,Sheffield,Member,Female,Baby Products,46.58,6,13.97,293.45,28/12/2025,16:37:28,Credit Card,279.48,0.18,50.31,7.9
ALT-203347,X,Liverpool,Member,Male,Frozen Foods,11.4,2,1.14,23.94,01/11/2025,14:34:36,Debit Card,22.8,0.1,2.28,6.2
ALT-203348,Z,Birmingham,Member,Male,Bakery,5.47,4,1.09,22.97,01/08/2025,13:33:44,Mobile Wallet,21.88,0.11,2.41,6.8
ALT-203349,Z,Birmingham,Member,Male,Snacks,5.82,4,1.16,24.44,18/07/2025,13:07:38,Debit Card,23.28,0.17,3.96,6.0
ALT-203350,Y,Sheffield,Normal,Female,Dairy & Eggs,1.99,2,0.2,4.18,07/02/2025,16:44:57,Cash,3.98,0.07,0.28,5.9
ALT-203351,Y,Sheffield,Member,Female,Dairy & Eggs,5.84,2,0.58,12.26,02/02/2025,18:17:56,Credit Card,11.68,0.07,0.82,8.9
ALT-203352,Z,Birmingham,Normal,Male,Fresh Produce,8.26,6,2.48,52.04,25/03/2025,12:58:30,Mobile Wallet,49.56,0.08,3.96,6.3
ALT-203353,X,Liverpool,Normal,Female,Dairy & Eggs,6.71,9,3.02,63.41,01/01/2025,15:15:41,Debit Card,60.39,0.07,4.23,7.1
ALT-203354,Z,Birmingham,Member,Male,Bakery,5.81,5,1.45,30.5,11/01/2025,13:59:02,Debit Card,29.05,0.11,3.2,5.7
ALT-203355,Z,Birmingham,Normal,Female,Frozen Foods,10.92,2,1.09,22.93,04/01/2025,11:06:31,Credit Card,21.84,0.1,2.18,6.9
ALT-203356,Z,Birmingham,Normal,Female,Bakery,3.06,1,0.15,3.21,28/05/2025,11:48:19,Cash,3.06,0.11,0.34,7.6
ALT-203357,X,Liverpool,Member,Male,Dairy & Eggs,5.38,7,1.88,39.54,14/08/2025,10:39:05,Cash,37.66,0.07,2.64,5.7
ALT-203358,Z,Birmingham,Normal,Male,Bakery,5.89,13,3.83,80.4,15/11/2025,13:59:27,Debit Card,76.57,0.11,8.42,7.1
ALT-203359,X,Liverpool,Normal,Male,Baby Products,21.2,7,7.42,155.82,20/06/2025,13:51:31,Mobile Wallet,148.4,0.18,26.71,5.0
ALT-203360,Y,Sheffield,Normal,Female,Snacks,2.83,6,0.85,17.83,06/12/2025,16:13:53,Credit Card,16.98,0.17,2.89,6.5
ALT-203361,Z,Birmingham,Member,Female,Frozen Foods,17.61,6,5.28,110.94,04/03/2025,14:04:44,Debit Card,105.66,0.1,10.57,6.2
ALT-203362,X,Liverpool,Normal,Male,Bakery,3.96,3,0.59,12.47,26/03/2025,15:33:45,Credit Card,11.88,0.11,1.31,6.1
ALT-203363,X,Liverpool,Normal,Male,Baby Products,17.53,11,9.64,202.47,31/07/2025,13:19:34,Credit Card,192.83,0.18,34.71,6.2
ALT-203364,Z,Birmingham,Member,Male,Beverages,6.65,7,2.33,48.88,17/02/2025,13:57:54,Mobile Wallet,46.55,0.13,6.05,6.4
ALT-203365,Y,Sheffield,Member,Female,Dairy & Eggs,5.86,2,0.59,12.31,18/02/2025,12:51:52,Mobile Wallet,11.72,0.07,0.82,5.4
ALT-203366,Y,Sheffield,Member,Female,Baby Products,39.89,2,3.99,83.77,16/08/2025,17:33:46,Cash,79.78,0.18,14.36,6.3
ALT-203367,Z,Birmingham,Normal,Male,Snacks,1.36,5,0.34,7.14,15/02/2025,17:16:03,Mobile Wallet,6.8,0.17,1.16,6.9
ALT-203368,X,Liverpool,Normal,Male,Fresh Produce,1.84,6,0.55,11.59,31/05/2025,19:14:19,Debit Card,11.04,0.08,0.88,4.8
ALT-203369,X,Liverpool,Member,Female,Fresh Produce,1.26,1,0.06,1.32,09/09/2025,15:42:03,Credit Card,1.26,0.08,0.1,7.1
ALT-203370,Y,Sheffield,Member,Female,Snacks,3.35,11,1.84,38.69,06/08/2025,19:19:44,Credit Card,36.85,0.17,6.26,6.4
ALT-203371,X,Liverpool,Normal,Female,Household,19.66,4,3.93,82.57,21/04/2025,13:26:20,Credit Card,78.64,0.19,14.94,6.9
ALT-203372,X,Liverpool,Normal,Male,Bakery,7.59,7,2.66,55.79,22/10/2025,17:26:48,Mobile Wallet,53.13,0.11,5.84,6.5
ALT-203373,Z,Birmingham,Member,Female,Bakery,8.53,6,2.56,53.74,30/08/2025,19:02:31,Mobile Wallet,51.18,0.11,5.63,7.8
ALT-203374,Y,Sheffield,Member,Male,Dairy & Eggs,5.23,7,1.83,38.44,25/01/2025,16:08:13,Credit Card,36.61,0.07,2.56,6.8
ALT-203375,X,Liverpool,Normal,Female,Frozen Foods,10.13,4,2.03,42.55,22/12/2025,15:15:12,Mobile Wallet,40.52,0.1,4.05,7.4
ALT-203376,X,Liverpool,Normal,Female,Dairy & Eggs,6.45,1,0.32,6.77,07/08/2025,15:00:37,Credit Card,6.45,0.07,0.45,5.4
ALT-203377,Z,Birmingham,Member,Male,Baby Products,14.38,3,2.16,45.3,19/11/2025,11:20:59,Credit Card,43.14,0.18,7.77,6.8
ALT-203378,Z,Birmingham,Member,Female,Frozen Foods,15.02,6,4.51,94.63,10/03/2025,21:19:33,Credit Card,90.12,0.1,9.01,8.6
ALT-203379,X,Liverpool,Normal,Male,Dairy & Eggs,6.6,3,0.99,20.79,07/10/2025,17:04:26,Debit Card,19.8,0.07,1.39,7.0
ALT-203380,Z,Birmingham,Member,Female,Household,12.97,4,2.59,54.47,21/06/2025,11:42:22,Cash,51.88,0.19,9.86,8.8
ALT-203381,X,Liverpool,Normal,Female,Baby Products,8.92,1,0.45,9.37,25/10/2025,14:49:28,Debit Card,8.92,0.18,1.61,6.8
ALT-203382,X,Liverpool,Member,Female,Baby Products,14.5,2,1.45,30.45,24/07/2025,18:47:47,Credit Card,29.0,0.18,5.22,7.8
ALT-203383,Z,Birmingham,Member,Male,Fresh Produce,12.74,7,4.46,93.64,28/11/2025,09:24:33,Credit Card,89.18,0.08,7.13,6.3
ALT-203384,Y,Sheffield,Normal,Female,Baby Products,28.2,1,1.41,29.61,17/10/2025,09:07:40,Debit Card,28.2,0.18,5.08,5.7
ALT-203385,Y,Sheffield,Normal,Male,Personal Care,6.37,9,2.87,60.2,02/03/2025,14:12:48,Debit Card,57.33,0.21,12.04,6.8
ALT-203386,Z,Birmingham,Normal,Male,Household,10.43,4,2.09,43.81,01/01/2025,11:39:58,Credit Card,41.72,0.19,7.93,6.3
ALT-203387,Y,Sheffield,Member,Female,Baby Products,26.92,6,8.08,169.6,12/09/2025,11:40:01,Credit Card,161.52,0.18,29.07,5.6
ALT-203388,Z,Birmingham,Normal,Female,Dairy & Eggs,4.66,7,1.63,34.25,08/09/2025,14:58:55,Cash,32.62,0.07,2.28,8.3
ALT-203389,X,Liverpool,Member,Male,Baby Products,14.27,3,2.14,44.95,27/09/2025,14:35:37,Mobile Wallet,42.81,0.18,7.71,6.3
ALT-203390,Y,Sheffield,Normal,Female,Fresh Produce,6.16,8,2.46,51.74,12/06/2025,20:32:31,Mobile Wallet,49.28,0.08,3.94,5.5
ALT-203391,Y,Sheffield,Member,Male,Frozen Foods,9.02,2,0.9,18.94,24/03/2025,13:34:47,Mobile Wallet,18.04,0.1,1.8,6.7
ALT-203392,Z,Birmingham,Member,Male,Health & Wellness,14.79,7,5.18,108.71,19/08/2025,21:21:40,Debit Card,103.53,0.24,24.85,4.5
ALT-203393,X,Liverpool,Member,Female,Baby Products,34.75,12,20.85,437.85,16/03/2025,11:54:53,Debit Card,417.0,0.18,75.06,7.6
ALT-203394,Z,Birmingham,Normal,Male,Snacks,2.78,7,0.97,20.43,27/06/2025,15:42:44,Mobile Wallet,19.46,0.17,3.31,6.1
ALT-203395,Z,Birmingham,Member,Male,Dairy & Eggs,5.99,7,2.1,44.03,29/05/2025,09:25:20,Cash,41.93,0.07,2.94,7.9
ALT-203396,Z,Birmingham,Normal,Female,Fresh Produce,5.08,2,0.51,10.67,25/06/2025,13:44:10,Cash,10.16,0.08,0.81,4.5
ALT-203397,X,Liverpool,Normal,Female,Snacks,3.86,3,0.58,12.16,10/08/2025,10:19:13,Debit Card,11.58,0.17,1.97,5.3
ALT-203398,Y,Sheffield,Member,Male,Dairy & Eggs,5.48,3,0.82,17.26,29/07/2025,10:51:27,Cash,16.44,0.07,1.15,7.2
ALT-203399,Z,Birmingham,Normal,Female,Dairy & Eggs,4.76,7,1.67,34.99,05/02/2025,19:23:50,Mobile Wallet,33.32,0.07,2.33,6.0
ALT-203400,X,Liverpool,Normal,Male,Personal Care,9.61,11,5.29,111.0,03/07/2025,14:24:53,Credit Card,105.71,0.21,22.2,5.8
ALT-203401,X,Liverpool,Member,Male,Frozen Foods,15.9,1,0.8,16.7,06/04/2025,19:28:18,Debit Card,15.9,0.1,1.59,5.8
ALT-203402,Z,Birmingham,Member,Male,Household,7.66,5,1.92,40.22,24/03/2025,19:03:48,Credit Card,38.3,0.19,7.28,8.2
ALT-203403,Y,Sheffield,Normal,Male,Frozen Foods,14.35,2,1.44,30.14,12/01/2025,13:37:12,Mobile Wallet,28.7,0.1,2.87,7.5
ALT-203404,Y,Sheffield,Normal,Female,Personal Care,19.34,4,3.87,81.23,25/02/2025,12:10:21,Credit Card,77.36,0.21,16.25,6.4
ALT-203405,Z,Birmingham,Member,Female,Bakery,2.89,8,1.16,24.28,09/11/2025,16:50:24,Mobile Wallet,23.12,0.11,2.54,9.4
ALT-203406,X,Liverpool,Member,Female,Household,20.91,2,2.09,43.91,29/06/2025,13:57:56,Mobile Wallet,41.82,0.19,7.95,7.8
ALT-203407,Y,Sheffield,Member,Male,Household,9.03,6,2.71,56.89,05/08/2025,19:34:42,Credit Card,54.18,0.19,10.29,7.1
ALT-203408,Z,Birmingham,Normal,Male,Frozen Foods,3.29,11,1.81,38.0,14/12/2025,12:19:02,Credit Card,36.19,0.1,3.62,6.4
ALT-203409,Y,Sheffield,Member,Male,Baby Products,36.11,9,16.25,341.24,15/11/2025,13:27:12,Mobile Wallet,324.99,0.18,58.5,7.6
ALT-203410,Y,Sheffield,Normal,Male,Bakery,2.33,3,0.35,7.34,09/10/2025,21:10:04,Cash,6.99,0.11,0.77,6.3
ALT-203411,Z,Birmingham,Member,Female,Household,19.54,10,9.77,205.17,21/04/2025,15:23:53,Debit Card,195.4,0.19,37.13,8.1
ALT-203412,Y,Sheffield,Member,Female,Household,7.65,4,1.53,32.13,05/06/2025,16:46:04,Debit Card,30.6,0.19,5.81,7.6
ALT-203413,Z,Birmingham,Member,Female,Fresh Produce,6.94,5,1.74,36.44,06/06/2025,18:19:47,Debit Card,34.7,0.08,2.78,5.7
ALT-203414,Y,Sheffield,Member,Male,Frozen Foods,3.89,7,1.36,28.59,04/03/2025,12:27:11,Credit Card,27.23,0.1,2.72,6.2
ALT-203415,Y,Sheffield,Normal,Male,Personal Care,23.05,6,6.92,145.22,21/05/2025,14:08:04,Credit Card,138.3,0.21,29.04,6.5
ALT-203416,Y,Sheffield,Member,Female,Health & Wellness,14.0,7,4.9,102.9,21/07/2025,10:48:32,Cash,98.0,0.24,23.52,7.6
ALT-203417,X,Liverpool,Normal,Male,Beverages,12.22,6,3.67,76.99,18/01/2025,18:43:51,Cash,73.32,0.13,9.53,7.0
ALT-203418,Y,Sheffield,Normal,Female,Personal Care,10.28,1,0.51,10.79,22/12/2025,14:42:15,Debit Card,10.28,0.21,2.16,5.7
ALT-203419,X,Liverpool,Normal,Male,Bakery,5.91,11,3.25,68.26,17/02/2025,16:12:16,Cash,65.01,0.11,7.15,7.6
ALT-203420,Z,Birmingham,Member,Female,Fresh Produce,2.97,4,0.59,12.47,07/09/2025,10:46:24,Credit Card,11.88,0.08,0.95,7.9
ALT-203421,Z,Birmingham,Normal,Male,Baby Products,8.2,12,4.92,103.32,12/03/2025,12:50:24,Mobile Wallet,98.4,0.18,17.71,5.2
ALT-203422,X,Liverpool,Member,Male,Snacks,3.38,7,1.18,24.84,05/09/2025,21:11:10,Debit Card,23.66,0.17,4.02,5.7
ALT-203423,Y,Sheffield,Normal,Male,Household,6.29,6,1.89,39.63,28/01/2025,14:36:43,Credit Card,37.74,0.19,7.17,5.5
ALT-203424,X,Liverpool,Member,Male,Personal Care,5.18,3,0.78,16.32,20/07/2025,14:30:43,Credit Card,15.54,0.21,3.26,5.9
ALT-203425,X,Liverpool,Member,Female,Snacks,1.7,7,0.6,12.5,13/03/2025,15:37:19,Debit Card,11.9,0.17,2.02,7.6
ALT-203426,Y,Sheffield,Normal,Female,Beverages,4.95,2,0.5,10.4,13/08/2025,16:18:38,Cash,9.9,0.13,1.29,7.5
ALT-203427,Y,Sheffield,Normal,Female,Health & Wellness,7.58,2,0.76,15.92,11/11/2025,19:16:49,Debit Card,15.16,0.24,3.64,5.1
ALT-203428,Y,Sheffield,Member,Male,Dairy & Eggs,2.08,4,0.42,8.74,09/11/2025,17:29:38,Debit Card,8.32,0.07,0.58,7.3
ALT-203429,Z,Birmingham,Member,Female,Beverages,12.73,1,0.64,13.37,14/04/2025,18:42:14,Mobile Wallet,12.73,0.13,1.65,8.3
ALT-203430,Z,Birmingham,Member,Female,Frozen Foods,16.45,6,4.94,103.64,16/12/2025,16:54:48,Credit Card,98.7,0.1,9.87,7.7
ALT-203431,X,Liverpool,Member,Male,Baby Products,42.38,4,8.48,178.0,12/04/2025,12:03:50,Cash,169.52,0.18,30.51,6.3
ALT-203432,X,Liverpool,Member,Male,Dairy & Eggs,3.83,11,2.11,44.24,02/05/2025,17:40:21,Mobile Wallet,42.13,0.07,2.95,5.8
ALT-203433,X,Liverpool,Member,Male,Snacks,1.68,2,0.17,3.53,09/08/2025,18:24:48,Mobile Wallet,3.36,0.17,0.57,8.4
ALT-203434,Y,Sheffield,Normal,Male,Household,22.1,1,1.11,23.21,24/01/2025,11:48:33,Debit Card,22.1,0.19,4.2,7.5
ALT-203435,X,Liverpool,Member,Female,Household,10.39,3,1.56,32.73,03/08/2025,21:30:43,Mobile Wallet,31.17,0.19,5.92,6.9
ALT-203436,X,Liverpool,Normal,Male,Beverages,13.72,1,0.69,14.41,14/07/2025,16:34:38,Debit Card,13.72,0.13,1.78,6.2
ALT-203437,Z,Birmingham,Member,Male,Fresh Produce,8.73,6,2.62,55.0,17/12/2025,09:44:29,Debit Card,52.38,0.08,4.19,6.8
ALT-203438,Y,Sheffield,Member,Male,Health & Wellness,15.45,5,3.86,81.11,22/11/2025,17:03:17,Debit Card,77.25,0.24,18.54,5.7
ALT-203439,Y,Sheffield,Member,Female,Frozen Foods,15.77,5,3.94,82.79,12/04/2025,15:25:56,Mobile Wallet,78.85,0.1,7.88,5.4
ALT-203440,Z,Birmingham,Normal,Female,Bakery,6.51,6,1.95,41.01,30/03/2025,17:13:06,Mobile Wallet,39.06,0.11,4.3,5.2
ALT-203441,X,Liverpool,Normal,Female,Frozen Foods,4.72,5,1.18,24.78,16/05/2025,14:33:45,Credit Card,23.6,0.1,2.36,5.9
ALT-203442,Y,Sheffield,Normal,Female,Baby Products,38.47,4,7.69,161.57,16/10/2025,16:33:50,Credit Card,153.88,0.18,27.7,6.7
ALT-203443,Y,Sheffield,Member,Male,Baby Products,5.25,4,1.05,22.05,26/09/2025,12:46:52,Credit Card,21.0,0.18,3.78,5.7
ALT-203444,Y,Sheffield,Normal,Female,Household,9.13,2,0.91,19.17,04/09/2025,15:55:05,Mobile Wallet,18.26,0.19,3.47,6.4
ALT-203445,Z,Birmingham,Member,Male,Frozen Foods,13.18,8,5.27,110.71,20/04/2025,19:24:15,Cash,105.44,0.1,10.54,7.0
ALT-203446,Y,Sheffield,Member,Male,Snacks,2.42,3,0.36,7.62,26/01/2025,17:08:39,Cash,7.26,0.17,1.23,7.0
ALT-203447,X,Liverpool,Normal,Female,Bakery,5.47,2,0.55,11.49,07/04/2025,19:14:29,Credit Card,10.94,0.11,1.2,6.1
ALT-203448,Y,Sheffield,Normal,Male,Snacks,2.54,9,1.14,24.0,10/06/2025,08:51:52,Credit Card,22.86,0.17,3.89,8.3
